CUSTOMER_ID,CHURN_PROBABILITY,CHURN_LABEL,CLIENT_TO_CONTACT,DISCOUNT
C104275,0.5615421515952644,LEAVE,YES,71.42361198131334
C104292,0.6533934943307599,LEAVE,YES,80.5
C104295,0.8636289611267722,LEAVE,YES,78.5
C104296,0.6954155477302529,LEAVE,YES,49.0
C104298,0.8065930580176554,LEAVE,YES,72.0
C104301,0.5938719433662875,LEAVE,YES,76.5
C104307,0.7058849032316218,LEAVE,YES,78.5
C104310,0.8114065873550824,LEAVE,YES,57.0
C104311,0.9075971007254698,LEAVE,YES,70.0
C104318,0.8652414074200087,LEAVE,YES,68.0
C104328,0.3197166843633264,STAY,NO,0.0
C104333,0.9691233608807471,LEAVE,YES,87.0
C104358,0.909505652203624,LEAVE,YES,74.5
C104363,0.5011744966126974,LEAVE,YES,58.66090603593955
C104366,0.5100076396719657,LEAVE,YES,104.75171892619228
C104370,0.6636142489082268,LEAVE,YES,73.5
C104381,0.2966182571427806,STAY,NO,0.0
C104383,0.4632271080565832,STAY,NO,0.0
C104388,0.6791872087536671,LEAVE,YES,39.5
C104391,0.9447837339692878,LEAVE,YES,64.0
C104393,0.660676801280641,LEAVE,YES,112.5
C104397,0.843255487088508,LEAVE,YES,104.5
C104407,0.6324378061262173,LEAVE,YES,86.0
C104408,0.8422389106424577,LEAVE,YES,35.5
C104421,0.6448312426311049,LEAVE,YES,87.5
C104425,0.32510015930614583,STAY,NO,0.0
C104431,0.3253674182848173,STAY,NO,0.0
C104434,0.7504750302895592,LEAVE,YES,88.0
C104437,0.3460336954947237,STAY,NO,0.0
C104438,0.869422255930872,LEAVE,YES,87.0
C104444,0.4330690205718581,STAY,NO,0.0
C104445,0.47334739207468624,STAY,NO,0.0
C104447,0.7661176797350256,LEAVE,YES,64.5
C104450,0.3601669651300194,STAY,NO,0.0
C104451,0.6389154409519914,LEAVE,YES,80.0
C104452,0.6310491456118567,LEAVE,YES,104.0
C104454,0.5861864066026384,LEAVE,YES,102.0
C104455,0.31201803137695877,STAY,NO,0.0
C104459,0.45887198408732954,STAY,NO,0.0
C104462,0.5095890051454204,LEAVE,YES,85.29314396219361
C104465,0.7839247369040883,LEAVE,YES,66.0
C104469,0.6165478024248584,LEAVE,YES,130.5
C104473,0.8023425005425434,LEAVE,YES,49.0
C104475,0.7637633736846421,LEAVE,YES,138.5
C104478,0.7878299736759394,LEAVE,YES,84.0
C104483,0.5714066308058283,LEAVE,YES,91.5
C104486,0.8653643816068702,LEAVE,YES,56.5
C104491,0.8483280134846478,LEAVE,YES,83.5
C104498,0.8013406566462797,LEAVE,YES,83.5
C104501,0.4940360858660955,STAY,NO,0.0
C104506,0.2703899286295992,STAY,NO,0.0
C104509,0.8420534815258484,LEAVE,YES,62.0
C104511,0.8836585803170282,LEAVE,YES,77.0
C104513,0.8372696038233198,LEAVE,YES,71.5
C104514,0.727674305040527,LEAVE,YES,65.5
C104515,0.7523165712102209,LEAVE,YES,78.0
C104516,0.4315012583524533,STAY,NO,0.0
C104518,0.8366861647540415,LEAVE,YES,77.0
C104522,0.7294717374598922,LEAVE,YES,49.5
C104526,0.7791260887130519,LEAVE,YES,83.0
C104529,0.5849712590778545,LEAVE,YES,113.5
C104534,0.83566073562016,LEAVE,YES,58.0
C104537,0.5941259979530988,LEAVE,YES,109.0
C104543,0.3760761355163967,STAY,NO,0.0
C104545,0.7557615669669611,LEAVE,YES,63.5
C104547,0.5141001640767772,LEAVE,YES,86.13673068235732
C104548,0.4149365983242868,STAY,NO,0.0
C104554,0.337445412581113,STAY,NO,0.0
C104562,0.5646434720432922,LEAVE,YES,75.82580775058042
C104564,0.5223949871531357,LEAVE,YES,50.59781850976374
C104565,0.8020915340468227,LEAVE,YES,55.5
C104567,0.569729095877428,LEAVE,YES,87.5
C104570,0.8024204350645208,LEAVE,YES,74.5
C104575,0.37099657237176487,STAY,NO,0.0
C104581,0.6822663836737912,LEAVE,YES,85.5
C104594,0.4410065106905973,STAY,NO,0.0
C104596,0.7984517363958883,LEAVE,YES,59.5
C104598,0.4726429285114981,STAY,NO,0.0
C104603,0.5051050691154243,LEAVE,YES,89.00059354662316
C104611,0.3844000818578091,STAY,NO,0.0
C104613,0.7309311828632741,LEAVE,YES,88.0
C104617,0.7964704220317241,LEAVE,YES,83.0
C104621,0.1797744156576381,STAY,NO,0.0
C104623,0.8241807944936694,LEAVE,YES,76.0
C104626,0.3058724723586947,STAY,NO,0.0
C104628,0.7490138385203252,LEAVE,YES,67.5
C104639,0.3781113280507126,STAY,NO,0.0
C104640,0.7899389753966319,LEAVE,YES,56.5
C104643,0.3216018152199134,STAY,NO,0.0
C104648,0.1933707985751328,STAY,NO,0.0
C104652,0.42401118321231207,STAY,NO,0.0
C104658,0.4439262882766353,STAY,NO,0.0
C104659,0.8033540271592637,LEAVE,YES,88.5
C104663,0.8438823752222788,LEAVE,YES,79.0
C104674,0.8667927664416726,LEAVE,YES,58.5
C104676,0.42723249808769537,STAY,NO,0.0
C104680,0.851147548161006,LEAVE,YES,58.5
C104681,0.8047954070190896,LEAVE,YES,93.5
C104682,0.6304690820957238,LEAVE,YES,70.0
C104692,0.8749237939480027,LEAVE,YES,41.0
C104696,0.7073123373938897,LEAVE,YES,52.5
C104697,0.9170433035160391,LEAVE,YES,104.0
C104704,0.4774310109620432,STAY,NO,0.0
C104708,0.4135650317134018,STAY,NO,0.0
C104712,0.1419208400648192,STAY,NO,0.0
C104714,0.5678414286052517,LEAVE,YES,70.63348286194574
C104715,0.728440138932728,LEAVE,YES,134.0
C104716,0.3200060090607854,STAY,NO,0.0
C104721,0.7452463443532936,LEAVE,YES,105.0
C104722,0.8674890118372648,LEAVE,YES,71.5
C104737,0.820385371855512,LEAVE,YES,45.5
C104738,0.8704724465784611,LEAVE,YES,87.5
C104739,0.6442969316858991,LEAVE,YES,49.0
C104742,0.20095373634534452,STAY,NO,0.0
C104743,0.7343522054884355,LEAVE,YES,90.0
C104745,0.8648618855567779,LEAVE,YES,92.0
C104751,0.5582973524524558,LEAVE,YES,58.11227699919961
C104753,0.7481803991779191,LEAVE,YES,44.5
C104759,0.36887075159258964,STAY,NO,0.0
C104763,0.7092894177628751,LEAVE,YES,99.5
C104764,0.8234649079641061,LEAVE,YES,47.0
C104771,0.8839775403140445,LEAVE,YES,95.0
C104776,0.7336200719996415,LEAVE,YES,75.0
C104783,0.7732882275631813,LEAVE,YES,144.0
C104786,0.2182944562637832,STAY,NO,0.0
C104790,0.756240898575293,LEAVE,YES,82.0
C104798,0.49378395297022315,STAY,NO,0.0
C104807,0.6903803048111193,LEAVE,YES,67.5
C104809,0.6148807647936252,LEAVE,YES,95.0
C104810,0.1436238815463313,STAY,NO,0.0
C104813,0.400196127609845,STAY,NO,0.0
C104816,0.31390499927630955,STAY,NO,0.0
C104817,0.2777029376184459,STAY,NO,0.0
C104823,0.8295948550757579,LEAVE,YES,77.5
C104829,0.8678097088779226,LEAVE,YES,83.0
C104854,0.7353136236973026,LEAVE,YES,68.0
C104857,0.578517618658343,LEAVE,YES,91.5
C104861,0.6909741966050966,LEAVE,YES,123.5
C104865,0.6113759037674129,LEAVE,YES,46.5
C104866,0.7725236935862669,LEAVE,YES,106.0
C104868,0.8872947375156452,LEAVE,YES,43.0
C104871,0.7795700101864744,LEAVE,YES,57.0
C104873,0.4869918610164184,STAY,NO,0.0
C104877,0.5948432713417653,LEAVE,YES,69.5
C104878,0.6072038843117896,LEAVE,YES,64.5
C104884,0.4917747753697851,STAY,NO,0.0
C104888,0.6829662459847253,LEAVE,YES,40.5
C104891,0.8234010033904766,LEAVE,YES,79.0
C104898,0.28234465828964245,STAY,NO,0.0
C104902,0.18188962058421887,STAY,NO,0.0
C104906,0.32705017602370057,STAY,NO,0.0
C104907,0.5596416895254114,LEAVE,YES,30.294201645829617
C104908,0.9157219659521932,LEAVE,YES,59.5
C104914,0.5842043610647241,LEAVE,YES,53.0940709949902
C104915,0.10497098135717078,STAY,NO,0.0
C104920,0.925115953989454,LEAVE,YES,68.0
C104923,0.24968802772727544,STAY,NO,0.0
C104937,0.7478847785954735,LEAVE,YES,83.5
C104940,0.7192514175552995,LEAVE,YES,40.0
C104942,0.39426890332545045,STAY,NO,0.0
C104955,0.6668737369548098,LEAVE,YES,85.5
C104958,0.8503644686758489,LEAVE,YES,127.5
C104966,0.2776077210582457,STAY,NO,0.0
C104969,0.5956875545547542,LEAVE,YES,55.0
C104974,0.4858625186476905,STAY,NO,0.0
C104979,0.9172355536946531,LEAVE,YES,105.5
C104985,0.29114293501084065,STAY,NO,0.0
C104992,0.299622240997578,STAY,NO,0.0
C104993,0.4003171866203295,STAY,NO,0.0
C104994,0.8512723202399174,LEAVE,YES,56.0
C104996,0.8411235760183128,LEAVE,YES,53.5
C104998,0.5633608513331043,LEAVE,YES,54.22313705197389
C105001,0.5761220772203264,LEAVE,YES,60.28689342087982
C105014,0.8721262827698643,LEAVE,YES,154.0
C105019,0.7899389753966319,LEAVE,YES,60.5
C105022,0.6239483901351106,LEAVE,YES,50.0
C105025,0.8759232901171329,LEAVE,YES,53.5
C105027,0.8914628188155908,LEAVE,YES,88.0
C105030,0.3995342665434588,STAY,NO,0.0
C105031,0.5906122745184478,LEAVE,YES,99.0
C105032,0.5996247503909883,LEAVE,YES,43.366602784797955
C105035,0.9027498198583622,LEAVE,YES,58.0
C105038,0.8846108602519539,LEAVE,YES,93.5
C105043,0.620444353720888,LEAVE,YES,44.5
C105046,0.7108317464928995,LEAVE,YES,65.5
C105047,0.3574310065441215,STAY,NO,0.0
C105048,0.881042256063898,LEAVE,YES,58.5
C105049,0.7348714682463745,LEAVE,YES,71.0
C105055,0.8302766437943667,LEAVE,YES,90.5
C105056,0.18008512542438454,STAY,NO,0.0
C105062,0.4455287478299603,STAY,NO,0.0
C105065,0.2962924221642901,STAY,NO,0.0
C105078,0.3494031715818874,STAY,NO,0.0
C105092,0.8421533448589043,LEAVE,YES,68.0
C105099,0.7985695691983254,LEAVE,YES,57.0
C105104,0.7472712387757934,LEAVE,YES,159.0
C105106,0.917475002066626,LEAVE,YES,52.0
C105107,0.8820039585251763,LEAVE,YES,47.5
C105108,0.6501648587202441,LEAVE,YES,68.5
C105111,0.9084603203413794,LEAVE,YES,59.5
C105126,0.8658394614570367,LEAVE,YES,79.0
C105128,0.22817421017064088,STAY,NO,0.0
C105140,0.9215614775873752,LEAVE,YES,74.0
C105144,0.69830490358308,LEAVE,YES,113.0
C105148,0.890623260067605,LEAVE,YES,105.5
C105150,0.6012551133877565,LEAVE,YES,47.11923577183687
C105151,0.7480290224150805,LEAVE,YES,57.0
C105153,0.8737199880995129,LEAVE,YES,56.5
C105155,0.8417694546647876,LEAVE,YES,45.0
C105158,0.9550338953455821,LEAVE,YES,58.5
C105168,0.5131815827940899,LEAVE,YES,37.212705617056265
C105169,0.8674800188721226,LEAVE,YES,66.0
C105170,0.9704073753082609,LEAVE,YES,109.5
C105171,0.5471175265355697,LEAVE,YES,90.12250735600925
C105176,0.6068109094474872,LEAVE,YES,67.0
C105178,0.7571548912688087,LEAVE,YES,68.5
C105180,0.6147022854726132,LEAVE,YES,59.0
C105181,0.43042726336567466,STAY,NO,0.0
C105185,0.4339775582519336,STAY,NO,0.0
C105186,0.3474313858972333,STAY,NO,0.0
C105187,0.7386529870843753,LEAVE,YES,109.5
C105196,0.6521683906810882,LEAVE,YES,59.5
C105199,0.6955861731590032,LEAVE,YES,119.5
C105201,0.8064891935987626,LEAVE,YES,58.5
C105209,0.857376515007845,LEAVE,YES,56.0
C105210,0.6903803048111193,LEAVE,YES,76.0
C105211,0.548341400507213,LEAVE,YES,77.73462408115408
C105214,0.8798251297155196,LEAVE,YES,72.5
C105215,0.3114149099124423,STAY,NO,0.0
C105226,0.6490544638635951,LEAVE,YES,51.0
C105236,0.4137179456130865,STAY,NO,0.0
C105238,0.24968802772727544,STAY,NO,0.0
C105245,0.6206220440911112,LEAVE,YES,77.5
C105250,0.48978479785136764,STAY,NO,0.0
C105253,0.856936314452078,LEAVE,YES,103.5
C105262,0.7505101251499989,LEAVE,YES,103.0
C105263,0.8565252189861774,LEAVE,YES,96.5
C105268,0.8321364266438278,LEAVE,YES,42.0
C105270,0.7790269760668924,LEAVE,YES,91.5
C105275,0.32234038100090634,STAY,NO,0.0
C105279,0.35220177713763945,STAY,NO,0.0
C105281,0.9487354492042808,LEAVE,YES,65.5
C105282,0.7672757325896136,LEAVE,YES,77.0
C105284,0.6819282342793218,LEAVE,YES,85.5
C105288,0.5424058571266364,LEAVE,YES,59.97035556933609
C105292,0.3293924667729684,STAY,NO,0.0
C105295,0.1851865461665315,STAY,NO,0.0
C105296,0.9131102876723074,LEAVE,YES,83.5
C105307,0.727316283964962,LEAVE,YES,82.0
C105311,0.5908902873719758,LEAVE,YES,70.0
C105323,0.9528433889841134,LEAVE,YES,59.5
C105326,0.5049379603591301,LEAVE,YES,56.651810767405166
C105332,0.40831941930793286,STAY,NO,0.0
C105337,0.8793360391144819,LEAVE,YES,69.0
C105341,0.6719071917198381,LEAVE,YES,62.0
C105342,0.9377345357639655,LEAVE,YES,66.5
C105344,0.7013348285567937,LEAVE,YES,48.0
C105345,0.6838316035455837,LEAVE,YES,49.0
C105347,0.7201433957572531,LEAVE,YES,59.5
C105351,0.8952293787207315,LEAVE,YES,63.0
C105353,0.3251710278295104,STAY,NO,0.0
C105356,0.9013962498394565,LEAVE,YES,54.5
C105358,0.47651126312868114,STAY,NO,0.0
C105364,0.8389754671466105,LEAVE,YES,46.5
C105365,0.5526802266081188,LEAVE,YES,72.3493537646097
C105366,0.43171205295092574,STAY,NO,0.0
C105369,0.43869171302877114,STAY,NO,0.0
C105374,0.6510105254325252,LEAVE,YES,83.0
C105376,0.6297726138561895,LEAVE,YES,76.5
C105378,0.8165037689774354,LEAVE,YES,73.5
C105380,0.7670698381257858,LEAVE,YES,59.0
C105388,0.9074121827469883,LEAVE,YES,82.0
C105389,0.7893658943287855,LEAVE,YES,66.5
C105390,0.6945724836208669,LEAVE,YES,93.0
C105395,0.26466169595423306,STAY,NO,0.0
C105399,0.5975214655664491,LEAVE,YES,70.0
C105400,0.4511149201422296,STAY,NO,0.0
C105422,0.611194652511212,LEAVE,YES,66.5
C105423,0.25198150460428115,STAY,NO,0.0
C105425,0.8418836449445682,LEAVE,YES,73.0
C105432,0.618548217944174,LEAVE,YES,49.0
C105439,0.6707255924473607,LEAVE,YES,68.0
C105440,0.8662399879628138,LEAVE,YES,105.0
C105442,0.5886173704960657,LEAVE,YES,82.0
C105448,0.8661620766415695,LEAVE,YES,94.5
C105456,0.6450066111656689,LEAVE,YES,132.5
C105462,0.9328419108264258,LEAVE,YES,121.5
C105466,0.8330508602027363,LEAVE,YES,71.0
C105472,0.8462732089863823,LEAVE,YES,114.0
C105473,0.52777662962433,LEAVE,YES,32.74990699957073
C105474,0.391210326593866,STAY,NO,0.0
C105477,0.17038067774007734,STAY,NO,0.0
C105480,0.3332445210985566,STAY,NO,0.0
C105484,0.7864572420940537,LEAVE,YES,50.0
C105485,0.37618260996871516,STAY,NO,0.0
C105486,0.5474736715752776,LEAVE,YES,86.35536619724886
C105490,0.6762970691899476,LEAVE,YES,77.0
C105495,0.845538330914125,LEAVE,YES,87.0
C105496,0.8069575466505567,LEAVE,YES,81.5
C105497,0.6228874728935884,LEAVE,YES,65.5
C105501,0.5359737134850154,LEAVE,YES,88.61916328124283
C105502,0.6209786771761208,LEAVE,YES,73.0
C105513,0.7747882904325704,LEAVE,YES,106.5
C105517,0.41601532205790276,STAY,NO,0.0
C105522,0.6550947354775352,LEAVE,YES,85.0
C105523,0.7632746087690903,LEAVE,YES,99.5
C105528,0.6882520927441368,LEAVE,YES,105.5
C105537,0.8777308072546742,LEAVE,YES,63.0
C105543,0.4995821320264347,STAY,NO,0.0
C105544,0.7348714682463745,LEAVE,YES,100.0
C105545,0.8643021722548467,LEAVE,YES,90.0
C105558,0.6486182553731574,LEAVE,YES,57.5
C105559,0.36911191582390723,STAY,NO,0.0
C105580,0.5135373792380962,LEAVE,YES,115.30312053409547
C105581,0.8592038163851808,LEAVE,YES,83.0
C105587,0.7202312801511144,LEAVE,YES,49.5
C105589,0.44924978548449673,STAY,NO,0.0
C105590,0.5776565775316177,LEAVE,YES,104.5
C105597,0.6552221868687875,LEAVE,YES,69.0
C105599,0.5022103273251417,LEAVE,YES,45.243136005765585
C105611,0.7000168584099304,LEAVE,YES,56.0
C105620,0.32194799963260873,STAY,NO,0.0
C105626,0.7332337432645569,LEAVE,YES,53.5
C105628,0.3032127795132142,STAY,NO,0.0
C105629,0.6988432643258948,LEAVE,YES,56.5
C105631,0.5999652052965808,LEAVE,YES,72.5
C105633,0.5908228711385662,LEAVE,YES,80.5
C105641,0.5482819620318559,LEAVE,YES,48.117887975376725
C105642,0.6276087425820411,LEAVE,YES,67.5
C105643,0.6834070157080571,LEAVE,YES,93.0
C105649,0.3084966547495842,STAY,NO,0.0
C105653,0.8424953659237003,LEAVE,YES,130.0
C105656,0.742811754433966,LEAVE,YES,58.5
C105658,0.9013191357006316,LEAVE,YES,83.0
C105659,0.44401394675976846,STAY,NO,0.0
C105662,0.5221113677952689,LEAVE,YES,56.30814370999914
C105663,0.22102056515330992,STAY,NO,0.0
C105669,0.46121309362509066,STAY,NO,0.0
C105672,0.22167328344188258,STAY,NO,0.0
C105677,0.5152704727274969,LEAVE,YES,39.9812358545672
C105678,0.7390655871082902,LEAVE,YES,49.5
C105680,0.7369824745758436,LEAVE,YES,49.5
C105688,0.6210051511277116,LEAVE,YES,90.5
C105691,0.5540245295051466,LEAVE,YES,84.18417001587491
C105703,0.7700214328553947,LEAVE,YES,92.5
C105710,0.13894578674032754,STAY,NO,0.0
C105711,0.8840656101513296,LEAVE,YES,76.5
C105720,0.709338073702147,LEAVE,YES,104.5
C105726,0.6779912388178837,LEAVE,YES,81.5
C105729,0.8009176264319999,LEAVE,YES,139.0
C105730,0.32143354586603307,STAY,NO,0.0
C105731,0.8006263299007064,LEAVE,YES,60.0
C105734,0.6662139371734408,LEAVE,YES,96.5
C105735,0.6303939948501439,LEAVE,YES,101.0
C105736,0.6477248724206808,LEAVE,YES,95.5
C105739,0.5286222982253799,LEAVE,YES,47.09120820834103
C105740,0.5231101815667415,LEAVE,YES,130.1935286598867
C105746,0.33808438409559766,STAY,NO,0.0
C105748,0.637838483251623,LEAVE,YES,98.0
C105753,0.3056736761646951,STAY,NO,0.0
C105757,0.5833157984420109,LEAVE,YES,85.0
C105760,0.535331022311886,LEAVE,YES,70.2996533467829
C105763,0.906389877542296,LEAVE,YES,77.0
C105764,0.8141323467181804,LEAVE,YES,125.5
C105768,0.5684357850974996,LEAVE,YES,70.14944569874744
C105769,0.735618466110709,LEAVE,YES,62.5
C105771,0.8765669553412049,LEAVE,YES,106.5
C105773,0.7983357783549717,LEAVE,YES,90.0
C105779,0.9436114483470597,LEAVE,YES,91.0
C105780,0.5894476387555487,LEAVE,YES,45.40807804302158
C105782,0.7824095140884679,LEAVE,YES,72.0
C105786,0.6459860737524981,LEAVE,YES,76.0
C105789,0.7703216288086767,LEAVE,YES,54.5
C105791,0.3652365819088816,STAY,NO,0.0
C105795,0.5937171629073352,LEAVE,YES,61.0
C105796,0.8638171251679864,LEAVE,YES,78.0
C105798,0.8020915340468227,LEAVE,YES,62.0
C105803,0.8658167193158476,LEAVE,YES,101.5
C105809,0.6007221802953353,LEAVE,YES,69.0
C105816,0.8133258579429714,LEAVE,YES,72.0
C105817,0.4149998814054057,STAY,NO,0.0
C105835,0.5689464904275664,LEAVE,YES,67.37672269814902
C105839,0.27130569117201575,STAY,NO,0.0
C105845,0.8281151507468585,LEAVE,YES,74.0
C105848,0.7236185059627017,LEAVE,YES,48.5
C105851,0.6971907192149339,LEAVE,YES,56.5
C105852,0.7816954364720002,LEAVE,YES,55.5
C105855,0.877919525306767,LEAVE,YES,94.0
C105861,0.48740094663064143,STAY,NO,0.0
C105869,0.6970639848195699,LEAVE,YES,77.5
C105881,0.8933444019994062,LEAVE,YES,52.5
C105882,0.47091404628626704,STAY,NO,0.0
C105884,0.6245189057672643,LEAVE,YES,66.0
C105885,0.5155885174397559,LEAVE,YES,41.55885174397559
C105899,0.20578966184145203,STAY,NO,0.0
C105908,0.38887433554912665,STAY,NO,0.0
C105911,0.5141571318635565,LEAVE,YES,33.18919907653874
C105915,0.7582065428694729,LEAVE,YES,84.5
C105918,0.31080713764048856,STAY,NO,0.0
C105933,0.45230438100829307,STAY,NO,0.0
C105935,0.5533776627340224,LEAVE,YES,40.910744971530065
C105940,0.5126124316870575,LEAVE,YES,54.58916639256924
C105946,0.652096175672206,LEAVE,YES,82.0
C105947,0.15060472189599317,STAY,NO,0.0
C105948,0.7685499379157763,LEAVE,YES,58.5
C105952,0.7599777708091603,LEAVE,YES,62.0
C105959,0.5701426377015968,LEAVE,YES,62.408114988102795
C105960,0.6483286233226432,LEAVE,YES,61.0
C105967,0.7287464066600644,LEAVE,YES,79.5
C105980,0.5701430702353995,LEAVE,YES,131.0
C105983,0.7649180214190062,LEAVE,YES,68.0
C105985,0.7764094957492962,LEAVE,YES,93.5
C105993,0.2244102899611112,STAY,NO,0.0
C105998,0.6048805789201753,LEAVE,YES,76.0
C105999,0.9767655727799296,LEAVE,YES,60.5
C106006,0.5261182889825065,LEAVE,YES,57.86925927874333
C106014,0.7558232067426635,LEAVE,YES,79.5
C106015,0.330100323595061,STAY,NO,0.0
C106017,0.7446145131167253,LEAVE,YES,123.5
C106022,0.334408107054194,STAY,NO,0.0
C106038,0.9209364749542619,LEAVE,YES,78.0
C106042,0.5934037729011069,LEAVE,YES,98.5
C106047,0.7034136658035011,LEAVE,YES,67.0
C106048,0.708338918271503,LEAVE,YES,42.0
C106050,0.5323652827254577,LEAVE,YES,90.08467315238605
C106056,0.811008240602378,LEAVE,YES,135.0
C106060,0.9841136855961063,LEAVE,YES,81.0
C106062,0.7512884861093343,LEAVE,YES,59.5
C106063,0.7648934047838752,LEAVE,YES,64.0
C106065,0.8512723202399174,LEAVE,YES,81.0
C106068,0.9314068950702332,LEAVE,YES,67.0
C106070,0.8017812824570281,LEAVE,YES,48.5
C106074,0.34708449850173034,STAY,NO,0.0
C106081,0.43758917612998166,STAY,NO,0.0
C106088,0.7245239429092353,LEAVE,YES,53.0
C106093,0.5536141054046565,LEAVE,YES,48.68309517289359
C106095,0.33817567940266496,STAY,NO,0.0
C106098,0.6080467080226254,LEAVE,YES,74.0
C106100,0.3697199785159306,STAY,NO,0.0
C106105,0.8767673955372235,LEAVE,YES,65.5
C106107,0.4931741493706137,STAY,NO,0.0
C106115,0.31842452508786406,STAY,NO,0.0
C106116,0.3534979387655289,STAY,NO,0.0
C106120,0.23906380032968172,STAY,NO,0.0
C106129,0.4516618848915506,STAY,NO,0.0
C106134,0.32738243222624414,STAY,NO,0.0
C106135,0.7393728493486539,LEAVE,YES,85.5
C106136,0.9017532978598992,LEAVE,YES,63.5
C106138,0.36130021913987936,STAY,NO,0.0
C106139,0.8452197094088275,LEAVE,YES,78.5
C106140,0.46763661734799483,STAY,NO,0.0
C106144,0.6144656540919915,LEAVE,YES,98.0
C106152,0.6981315820382019,LEAVE,YES,130.5
C106158,0.4051686625653208,STAY,NO,0.0
C106163,0.9149902738363352,LEAVE,YES,156.5
C106165,0.5652182382469778,LEAVE,YES,127.5
C106167,0.9393423743426633,LEAVE,YES,59.0
C106168,0.843930639653491,LEAVE,YES,47.5
C106169,0.5089303977606588,LEAVE,YES,64.3038380730562
C106178,0.6937267173591487,LEAVE,YES,70.0
C106184,0.9139104359890051,LEAVE,YES,84.5
C106185,0.37798935014852075,STAY,NO,0.0
C106188,0.8456315377569324,LEAVE,YES,73.0
C106190,0.9328050893311901,LEAVE,YES,84.0
C106192,0.30348817618516705,STAY,NO,0.0
C106193,0.7756741424351145,LEAVE,YES,130.5
C106198,0.3631279314522537,STAY,NO,0.0
C106202,0.9140781125405688,LEAVE,YES,100.5
C106204,0.9568434663198944,LEAVE,YES,67.5
C106210,0.849333692215451,LEAVE,YES,62.0
C106214,0.3329702972701227,STAY,NO,0.0
C106218,0.21333427687175685,STAY,NO,0.0
C106227,0.8046717285649974,LEAVE,YES,44.5
C106228,0.7469797993981906,LEAVE,YES,58.5
C106234,0.2488030190032316,STAY,NO,0.0
C106235,0.6920547498472821,LEAVE,YES,85.0
C106238,0.7261647585770346,LEAVE,YES,78.0
C106250,0.9339220891421791,LEAVE,YES,107.5
C106264,0.11128725590221789,STAY,NO,0.0
C106269,0.8194467434127769,LEAVE,YES,57.0
C106270,0.758369634064712,LEAVE,YES,68.5
C106275,0.827635516894016,LEAVE,YES,57.5
C106280,0.55768458393921,LEAVE,YES,69.74889550330704
C106291,0.9139060519254708,LEAVE,YES,143.0
C106294,0.5132565393225033,LEAVE,YES,57.236606651247925
C106301,0.4092542935003369,STAY,NO,0.0
C106306,0.6789542883361939,LEAVE,YES,89.0
C106309,0.7895284034122069,LEAVE,YES,51.5
C106315,0.8274746460430992,LEAVE,YES,72.5
C106316,0.5766093965838792,LEAVE,YES,66.0
C106318,0.39609778513256144,STAY,NO,0.0
C106320,0.783116993729356,LEAVE,YES,119.0
C106327,0.8804250759922618,LEAVE,YES,57.0
C106329,0.931574397776197,LEAVE,YES,110.5
C106332,0.5352154205105363,LEAVE,YES,75.6344672816858
C106333,0.7892092341158858,LEAVE,YES,82.0
C106334,0.6541522113540286,LEAVE,YES,96.0
C106339,0.7872852917887434,LEAVE,YES,109.5
C106341,0.8788858448638112,LEAVE,YES,50.5
C106346,0.7538526185551782,LEAVE,YES,94.0
C106352,0.41372427530601713,STAY,NO,0.0
C106359,0.722884123463224,LEAVE,YES,91.5
C106360,0.3874952440215165,STAY,NO,0.0
C106371,0.715581457440665,LEAVE,YES,70.5
C106373,0.8709442786901668,LEAVE,YES,64.0
C106379,0.8234821160251024,LEAVE,YES,74.5
C106385,0.7749527502374326,LEAVE,YES,98.0
C106386,0.7935021349248461,LEAVE,YES,114.0
C106388,0.3876510713749953,STAY,NO,0.0
C106391,0.6322824981260516,LEAVE,YES,69.0
C106395,0.34699003582797217,STAY,NO,0.0
C106396,0.49523710153793243,STAY,NO,0.0
C106400,0.42391314356156296,STAY,NO,0.0
C106408,0.8419956660642345,LEAVE,YES,69.0
C106414,0.45392199486195894,STAY,NO,0.0
C106415,0.3781019569669345,STAY,NO,0.0
C106418,0.907953215264001,LEAVE,YES,78.0
C106421,0.6010938825861626,LEAVE,YES,91.5
C106424,0.38891547033582874,STAY,NO,0.0
C106434,0.9146220381137885,LEAVE,YES,83.0
C106435,0.5842043610647241,LEAVE,YES,75.0
C106436,0.7627607019734138,LEAVE,YES,97.5
C106437,0.7499557720456788,LEAVE,YES,59.0
C106443,0.2693519920137544,STAY,NO,0.0
C106445,0.5788031104246265,LEAVE,YES,62.35038880307832
C106451,0.6530569639813671,LEAVE,YES,112.0
C106459,0.6088563514709263,LEAVE,YES,91.5
C106461,0.8723221912719321,LEAVE,YES,93.0
C106471,0.7355888655606292,LEAVE,YES,52.0
C106477,0.4647625638505659,STAY,NO,0.0
C106485,0.6079113315803071,LEAVE,YES,67.5
C106486,0.5926853221770487,LEAVE,YES,81.5
C106489,0.3177847905331034,STAY,NO,0.0
C106497,0.571011165826024,LEAVE,YES,97.0
C106499,0.6356727135272574,LEAVE,YES,105.0
C106502,0.8835277031895149,LEAVE,YES,71.0
C106505,0.3462703500480374,STAY,NO,0.0
C106506,0.6678936894088857,LEAVE,YES,56.0
C106510,0.5949795696885269,LEAVE,YES,86.0
C106513,0.7244927621715795,LEAVE,YES,99.0
C106514,0.9352355137971821,LEAVE,YES,51.0
C106515,0.45420904021319314,STAY,NO,0.0
